id,uniprot,gene
K05857_phos,Q8GV43,AT2G40116
K05894_Tran,Q8GYA3,AT1G09400
K05894_WC,Q8GYA3,AT1G09400
K05906_Tran,P57681,AT5G63910
K05906_WC,P57681,AT5G63910
K05907_Tran,F4HX50,AT1G62180
K05907_WC,F4HX50,AT1G62180
K05917_Tran,Q9SAA9,AT1G11680
K05917_WC,Q9SAA9,AT1G11680
K05928_Tran,Q9ZSK1,AT1G64970
K05928_WC,Q9ZSK1,AT1G64970
K05929_WC,Q944H0,AT1G48600
K05933_Tran,Q06588,AT1G05010
K05933_WC,Q06588,AT1G05010
K05954_Tran,Q38920,AT5G40280
K05954_WC,Q38920,AT5G40280
K05955_Tran,Q9LX33,AT3G59380
K05955_WC,Q9LX33,AT3G59380
K06001_Tran,Q9FFW8,AT5G38530
K06001_WC,Q9FFW8,AT5G38530
K06013_Tran,Q8RX88,AT4G01320
K06013_WC,Q8RX88,AT4G01320
K06063_Tran,O80653,AT1G77180
K06063_WC,O80653,AT1G77180
K06063_phos,O80653,AT1G77180
K06100_Tran,Q0WQK1,AT1G27595
K06100_WC,Q0WQK1,AT1G27595
K06100_phos,Q0WQK1,AT1G27595
K06118_Tran,O48917,AT4G33030
K06118_WC,O48917,AT4G33030
K06119_Tran,Q8S4F6,AT5G01220
K06119_WC,Q8S4F6,AT5G01220
K06125_Tran,F4JPA9,AT4G23660
K06126_Tran,F4J6I6,AT3G24200
K06126_WC,F4J6I6,AT3G24200
K06127_Tran,Q9LVC8,AT5G57300
K06127_WC,Q9LVC8,AT5G57300
K06130_Tran,Q8L9X1,AT5G20060
K06130_WC,Q8L9X1,AT5G20060
K06133_Tran,F4IRA7,AT2G02770
K06210_Tran,F4K688,AT5G55810
K06215_Tran,O80448,AT2G38230
K06215_WC,O80448,AT2G38230
K06269_Tran,P48483,AT1G64040
K06269_WC,P48483,AT1G64040
K06443_Tran,Q38933,AT3G10230
K06443_WC,Q38933,AT3G10230
K06444_Tran,Q38932,AT5G57030
K06444_WC,Q38932,AT5G57030
K06611_Tran,Q9SYJ4,AT4G01970
K06611_WC,Q9SYJ4,AT4G01970
K06617_Tran,Q84VX0,AT1G55740
K06617_WC,Q84VX0,AT1G55740
K06617_phos,Q84VX0,AT1G55740
K06634_Tran,Q8W5S1,AT5G27620
K06688_Tran,Q8L7T3,AT1G50490
K06689_Tran,Q94F47,AT1G64230
K06689_WC,Q94F47,AT1G64230
K06699_Tran,F4JC97,AT3G13330
K06699_WC,F4JC97,AT3G13330
K06700_Tran,Q9M330,AT3G53970
K06700_WC,Q9M330,AT3G53970
K06928_Tran,Q6ID68,AT5G66005
K06943_Tran,F4I4A6,AT1G10300
K06943_WC,F4I4A6,AT1G10300
K06965_Tran,Q9M2H7,AT3G58390
K06965_WC,Q9M2H7,AT3G58390
K07151_Tran,W8PVA0,AT1G34130
K07151_WC,W8PVA0,AT1G34130
K07178_Tran,Q9SK34,AT2G24990
K07179_Tran,F4J3B0,AT3G51270
K07198_Tran,Q38997,AT3G01090
K07198_WC,Q38997,AT3G01090
K07198_phos,Q38997,AT3G01090
K07252_Tran,Q6NLA5,AT5G03080
K07252_WC,Q6NLA5,AT5G03080
K07342_Tran,Q9SMP2,AT3G48570
K07374_Tran,Q0WV25,AT1G04820
K07374_WC,Q0WV25,AT1G04820
K07375_Tran,P29513,AT1G20010
K07375_WC,P29513,AT1G20010
K07385_Tran,F4JA62,AT3G25820
K07407_Tran,Q8VXZ7,AT3G56310
K07407_WC,Q8VXZ7,AT3G56310
K07441_Tran,Q84R09,AT4G18230
K07456_Tran,Q9SS53,AT1G65070
K07466_Tran,Q9ZWA3,AT1G03810
K07466_WC,Q9ZWA3,AT1G03810
K07512_WC,Q8LCU7,AT3G45770
K07512_phos,Q8LCU7,AT3G45770
K07513_Tran,Q8LF48,AT1G04710
K07513_WC,Q8LF48,AT1G04710
K07541_Tran,F4KIV8,AT5G46850
K07542_Tran,Q6NKT6,AT1G11880
K07542_WC,Q6NKT6,AT1G11880
K07562_Tran,Q9SI58,AT2G03820
K07562_WC,Q9SI58,AT2G03820
K07573_Tran,A2RVT9,AT5G38890
K07573_WC,A2RVT9,AT5G38890
K07748_Tran,Q9FX01,AT1G47290
K07748_WC,Q9FX01,AT1G47290
K07765_Tran,F4JUU5,AT4G20310
K07897_Tran,O04157,AT1G22740
K07897_WC,O04157,AT1G22740
K07901_Tran,Q9SF91,AT3G09900
K07901_WC,Q9SF91,AT3G09900
K07904_Tran,O04486,AT1G09630
K07904_WC,O04486,AT1G09630
K07904_phos,O04486,AT1G09630
K07936_Tran,P41916,AT5G20010
K07936_WC,P41916,AT5G20010
K07937_Tran,Q6ID97,AT1G10630
K07937_WC,Q6ID97,AT1G10630
K07953_Tran,Q3E6Q3,AT1G02620
K07953_WC,Q3E6Q3,AT1G02620
K08054_Tran,F4K6M8,AT5G07340
K08054_WC,F4K6M8,AT5G07340
K08054_phos,F4K6M8,AT5G07340
K08057_Tran,F4HW30,AT1G08450
K08057_WC,F4HW30,AT1G08450
K08081_Tran,Q8RX32,AT1G07450
K08081_WC,Q8RX32,AT1G07450
K08099_Tran,O22527,AT1G19670
K08099_WC,O22527,AT1G19670
K08101_Tran,Q9SR43,AT3G09150
K08101_WC,Q9SR43,AT3G09150
K08232_Tran,P92947,AT1G63940
K08232_WC,P92947,AT1G63940
K08232_phos,P92947,AT1G63940
K08233_Tran,O80476,AT2G23600
K08233_WC,O80476,AT2G23600
K08241_Tran,Q9AR07,AT1G19640
K08241_WC,Q9AR07,AT1G19640
K08242_Tran,Q39227,AT1G20330
K08242_WC,Q39227,AT1G20330
K08246_Tran,F4K8Y4,AT5G50375
K08247_Tran,Q9LTB2,AT5G49810
K08247_WC,Q9LTB2,AT5G49810
K08248_Tran,Q9SSM2,AT1G73050
K08269_Tran,F4IRW0,AT2G37840
K08269_phos,F4IRW0,AT2G37840
K08288_Tran,Q9FM96,AT5G56360
K08288_WC,Q9FM96,AT5G56360
K08331_Tran,F4J8V5,AT3G18770
K08331_phos,F4J8V5,AT3G18770
K08333_Tran,Q9M0E5,AT4G29380
K08333_phos,Q9M0E5,AT4G29380
K08334_WC,,K08334
K08336_Tran,Q67YB5,AT1G54210
K08337_Tran,Q94CD5,AT5G45900
K08337_WC,Q94CD5,AT5G45900
K08339_Tran,Q9FFI2,AT5G17290
K08341_Tran,F4HX35,AT1G62040
K08341_WC,F4HX35,AT1G62040
K08343_Tran,Q0WWQ1,AT5G61500
K08343_WC,Q0WWQ1,AT5G61500
K08486_Tran,Q42374,AT1G08560
K08486_WC,Q42374,AT1G08560
K08486_phos,Q42374,AT1G08560
K08488_Tran,,K08488
K08488_WC,,K08488
K08489_Tran,Q9SUJ1,AT3G05710
K08489_WC,Q9SUJ1,AT3G05710
K08490_Tran,F4J6K6,AT3G24350
K08490_WC,F4J6K6,AT3G24350
K08492_Tran,P59277,AT1G51740
K08492_WC,P59277,AT1G51740
K08493_Tran,Q9SEL5,AT1G26670
K08493_WC,Q9SEL5,AT1G26670
K08495_Tran,Q9LMP7,AT1G15880
K08495_WC,Q9LMP7,AT1G15880
K08495_phos,Q9LMP7,AT1G15880
K08496_Tran,F4IP31,AT2G36900
K08496_WC,F4IP31,AT2G36900
K08497_Tran,Q1LYX4,AT3G24315
K08497_WC,Q1LYX4,AT3G24315
K08503_Tran,F4I2U7,AT1G16225
K08503_WC,F4I2U7,AT1G16225
K08504_Tran,Q9M2J9,AT3G58170
K08504_WC,Q9M2J9,AT3G58170
K08504_phos,Q9M2J9,AT3G58170
K08505_Tran,Q8L9S0,AT1G29060
K08505_WC,Q8L9S0,AT1G29060
K08506_Tran,Q9SF29,AT3G09740
K08506_WC,Q9SF29,AT3G09740
K08509_Tran,Q9SD96,AT5G07880
K08515_Tran,Q9SIQ9,AT2G25340
K08515_WC,Q9SIQ9,AT2G25340
K08515_phos,Q9SIQ9,AT2G25340
K08516_Tran,F4KDI1,AT5G58060
K08516_WC,F4KDI1,AT5G58060
K08516_phos,F4KDI1,AT5G58060
K08517_Tran,Q94AU2,AT1G11890
K08517_WC,Q94AU2,AT1G11890
K08653_Tran,Q0WUG6,AT5G19660
K08653_phos,Q0WUG6,AT5G19660
K08658_Tran,Q8GW19,AT2G36305
K08678_Tran,Q9ZV36,AT2G28760
K08678_WC,Q9ZV36,AT2G28760
K08678_phos,Q9ZV36,AT2G28760
K08679_Tran,Q9LPC1,AT1G02000
K08679_WC,Q9LPC1,AT1G02000
K08681_Tran,Q8LAD0,AT5G60540
K08681_WC,Q8LAD0,AT5G60540
K08695_Tran,Q9SEV0,AT1G61720
K08730_Tran,F4HXY6,AT1G15110
K08734_Tran,Q9ZRV4,AT4G09140
K08735_Tran,O24617,AT3G18524
K08735_WC,O24617,AT3G18524
K08736_Tran,O65607,AT4G25540
K08737_Tran,Q9SMV7,AT3G24495
K08738_Tran,B3H4Y9,AT1G22840
K08738_WC,B3H4Y9,AT1G22840
K08739_Tran,F4JN26,AT4G35520
K08739_WC,F4JN26,AT4G35520
K08744_Tran,Q93YW7,AT4G04870
K08775_Tran,F4JGU5,AT4G00020
K08852_Tran,Q9C5S2,AT2G17520
K08852_WC,Q9C5S2,AT2G17520
K08901_Tran,Q9XI73,AT1G14150
K08901_WC,Q9XI73,AT1G14150
K08901_phos,Q9XI73,AT1G14150
K08902_Tran,Q9LR64,AT1G03600
K08902_WC,Q9LR64,AT1G03600
K08903_Tran,F4JM05,AT4G28660
K08903_WC,F4JM05,AT4G28660
K08905_Tran,Q9S7N7,AT1G55670
K08905_WC,Q9S7N7,AT1G55670
K08906_Tran,Q93VA3,AT5G45040
K08906_WC,Q93VA3,AT5G45040
K08907_Tran,A8MS75,AT3G54890
K08907_WC,A8MS75,AT3G54890
K08908_Tran,Q8LCQ4,AT1G19150
K08908_WC,Q8LCQ4,AT1G19150
K08909_WC,Q2V2R9,AT1G61520
K08910_Tran,P27521,AT3G47470
K08910_WC,P27521,AT3G47470
K08910_phos,P27521,AT3G47470
K08911_Tran,Q9C639,AT1G45474
K08911_WC,Q9C639,AT1G45474
K08912_Tran,Q8VZ87,AT1G29910
K08912_WC,Q8VZ87,AT1G29910
K08912_phos,Q8VZ87,AT1G29910
K08913_Tran,Q9S7J7,AT2G05070
K08913_WC,Q9S7J7,AT2G05070
K08914_Tran,Q9S7M0,AT5G54270
K08914_WC,Q9S7M0,AT5G54270
K08915_Tran,F4IGY6,AT2G40100
K08915_WC,F4IGY6,AT2G40100
K08915_phos,F4IGY6,AT2G40100
K08916_Tran,Q9XF89,AT4G10340
K08916_WC,Q9XF89,AT4G10340
K08917_Tran,Q9LMQ2,AT1G15820
K08917_WC,Q9LMQ2,AT1G15820
K08963_Tran,Q9ZUG4,AT2G05830
K08963_WC,Q9ZUG4,AT2G05830
K08967_Tran,O48707,AT2G26400
K08967_WC,O48707,AT2G26400
K08991_Tran,Q5W9E7,AT4G30870
K08991_WC,Q5W9E7,AT4G30870
K09291_WC,A4GSN8,AT1G79280
K09291_phos,A4GSN8,AT1G79280
K09422_Tran,Q9LNI5,AT1G01380
K09458_Tran,Q9C9P4,AT1G74960
K09458_WC,Q9C9P4,AT1G74960
K09480_Tran,W8PUU5,AT3G11670
K09480_phos,W8PUU5,AT3G11670
K09481_Tran,P38389,AT2G45070
K09481_WC,P38389,AT2G45070
K09481_phos,P38389,AT2G45070
K09486_Tran,F4JMJ1,AT4G16660
K09486_WC,F4JMJ1,AT4G16660
K09487_Tran,Q9SIF2,AT2G04030
K09487_WC,Q9SIF2,AT2G04030
K09490_Tran,Q8H1B3,AT1G09080
K09490_WC,Q8H1B3,AT1G09080
K09490_phos,Q8H1B3,AT1G09080
K09503_Tran,Q94AW8,AT3G44110
K09503_WC,Q94AW8,AT3G44110
K09517_Tran,Q9LZK5,AT3G62600
K09517_WC,Q9LZK5,AT3G62600
K09518_Tran,Q9M2L3,AT3G57340
K09518_WC,Q9M2L3,AT3G57340
K09518_phos,Q9M2L3,AT3G57340
K09523_Tran,Q9LYW9,AT5G03160
K09523_WC,Q9LYW9,AT5G03160
K09540_Tran,Q0WT48,AT1G79940
K09540_WC,Q0WT48,AT1G79940
K09561_Tran,Q9SRS9,AT3G07370
K09562_Tran,A8MQ87,AT3G09350
K09562_WC,A8MQ87,AT3G09350
K09567_Tran,Q9ZVJ4,AT2G38730
K09567_WC,Q9ZVJ4,AT2G38730
K09580_Tran,Q9XI01,AT1G21750
K09580_WC,Q9XI01,AT1G21750
K09580_phos,Q9XI01,AT1G21750
K09584_Tran,Q9MAU6,AT1G04980
K09584_WC,Q9MAU6,AT1G04980
K09587_Tran,O64989,AT3G50660
K09587_WC,O64989,AT3G50660
K09588_Tran,F4K0T0,AT5G05690
K09590_Tran,Q9FMA5,AT5G38970
K09591_Tran,Q38944,AT2G38050
K09591_WC,Q38944,AT2G38050
K09647_Tran,A0JPV6,AT1G23465
K09648_Tran,Q9S724,AT3G08980
K09658_Tran,Q9CA79,AT1G74340
K09659_Tran,F4HWT0,AT1G48140
K09667_Tran,Q9M8Y0,AT3G04240
K09680_Tran,F4JTJ6,AT4G32180
K09680_WC,F4JTJ6,AT4G32180
K09680_phos,F4JTJ6,AT4G32180
K09699_Tran,Q9M7Z1,AT3G06850
K09699_WC,Q9M7Z1,AT3G06850
K09753_Tran,A8MQW5,AT1G15950
K09753_WC,A8MQW5,AT1G15950
K09753_phos,A8MQW5,AT1G15950
K09754_Tran,O22203,AT2G40890
K09754_WC,O22203,AT2G40890
K09755_Tran,Q42600,AT4G36220
K09755_WC,Q42600,AT4G36220
K09756_Tran,Q8VZU3,AT5G09640
K09757_WC,F4IKK4,AT2G22990
K09828_Tran,Q39085,AT3G19820
K09828_WC,Q39085,AT3G19820
K09828_phos,Q39085,AT3G19820
K09832_Tran,Q9ZV29,AT2G28850
K09832_WC,Q9ZV29,AT2G28850
K09833_Tran,Q8VWJ1,AT2G18950
K09833_WC,Q8VWJ1,AT2G18950
K09834_Tran,Q94FY7,AT4G32770
K09834_WC,Q94FY7,AT4G32770
K09835_Tran,Q9M9Y8,AT1G06820
K09835_WC,Q9M9Y8,AT1G06820
K09837_WC,Q6TBX7,AT3G53130
K09838_WC,Q9FGC7,AT5G67030
K09839_Tran,Q39249,AT1G08550
K09839_WC,Q39249,AT1G08550
K09840_Tran,Q9C6Z1,AT1G30100
K09840_WC,Q9C6Z1,AT1G30100
K09840_phos,Q9C6Z1,AT1G30100
K09841_Tran,Q9C826,AT1G52340
K09841_WC,Q9C826,AT1G52340
K09842_Tran,Q7G9P4,AT2G27150
K09842_WC,Q7G9P4,AT2G27150
K09843_Tran,O81077,AT2G29090
K09903_Tran,Q9LSA9,AT3G18680
K09903_WC,Q9LSA9,AT3G18680
K10046_Tran,Q93VR3,AT5G28840
K10046_WC,Q93VR3,AT5G28840
K10046_phos,Q93VR3,AT5G28840
K10047_WC,F4IYH1,AT3G02870
K10084_Tran,Q9SXC9,AT1G27520
K10085_Tran,Q9FG93,AT5G43710
K10088_Tran,Q8GWH3,AT5G35080
K10088_WC,Q8GWH3,AT5G35080
K10140_Tran,Q6NQ88,AT5G58760
K10143_Tran,P43254,AT2G32950
K10144_Tran,F4IZL5,AT3G62970
K10144_WC,F4IZL5,AT3G62970
K10206_Tran,Q9ZQI7,AT2G13810
K10206_WC,Q9ZQI7,AT2G13810
K10251_Tran,Q8L9C4,AT1G67730
K10251_WC,Q8L9C4,AT1G67730
K10256_Tran,P46313,AT3G12120
K10256_WC,P46313,AT3G12120
K10258_Tran,Q9M2U2,AT3G55360
K10258_WC,Q9M2U2,AT3G55360
K10364_Tran,F4J7C4,AT3G05520
K10364_WC,F4J7C4,AT3G05520
K10365_Tran,Q9M9G7,AT1G71790
K10365_WC,Q9M9G7,AT1G71790
K10525_Tran,Q93ZC5,AT1G13280
K10525_WC,Q93ZC5,AT1G13280
K10526_Tran,Q84P21,AT1G20510
K10526_WC,Q84P21,AT1G20510
K10527_Tran,Q9ZPI5,AT3G06860
K10527_WC,Q9ZPI5,AT3G06860
K10528_Tran,B3LF83,AT4G15440
K10529_Tran,Q9SGH6,AT3G01420
K10529_WC,Q9SGH6,AT3G01420
K10532_Tran,Q94CC1,AT5G27730
K10534_Tran,Q0WLH2,AT1G37130
K10534_WC,Q0WLH2,AT1G37130
K10534_phos,Q0WLH2,AT1G37130
K10536_Tran,Q8GWW7,AT5G08170
K10536_WC,Q8GWW7,AT5G08170
K10563_Tran,O80358,AT1G52500
K10569_Tran,Q9FFY2,AT5G13920
K10570_Tran,F4HQX6,AT1G19750
K10571_Tran,P48732,AT4G10180
K10572_Tran,Q1PFT7,AT1G22100
K10573_Tran,P25865,AT1G14400
K10573_WC,P25865,AT1G14400
K10575_Tran,Q42541,AT3G46460
K10575_WC,Q42541,AT3G46460
K10576_Tran,P42749,AT1G63800
K10576_WC,P42749,AT1G63800
K10577_Tran,Q42551,AT3G57870
K10578_Tran,Q9LSP7,AT3G17000
K10579_Tran,Q9ZU75,AT2G18600
K10579_WC,Q9ZU75,AT2G18600
K10580_Tran,F4I615,AT1G16890
K10580_WC,F4I615,AT1G16890
K10580_phos,F4I615,AT1G16890
K10581_Tran,F4HPP7,AT1G53023
K10581_WC,F4HPP7,AT1G53023
K10581_phos,F4HPP7,AT1G53023
K10583_Tran,Q9FF66,AT5G05080
K10588_Tran,Q9SCQ2,AT3G53090
K10588_WC,Q9SCQ2,AT3G53090
K10589_WC,B3H5A6,AT3G17205
K10590_Tran,B3H700,AT4G38600
K10590_WC,B3H700,AT4G38600
K10590_phos,B3H700,AT4G38600
K10591_Tran,Q9SU29,AT4G12570
K10592_Tran,Q8GY23,AT1G55860
K10592_WC,Q8GY23,AT1G55860
K10592_phos,Q8GY23,AT1G55860
K10597_Tran,Q9LF41,AT5G15400
K10597_WC,Q9LF41,AT5G15400
K10598_Tran,Q9FJX0,AT5G67530
K10598_WC,Q9FJX0,AT5G67530
K10599_Tran,F4I5P3,AT1G04510
K10599_WC,F4I5P3,AT1G04510
K10601_Tran,B3H675,AT1G65040
K10606_Tran,B9DHA4,AT5G65740
K10609_Tran,Q9STG3,AT3G46910
K10609_WC,Q9STG3,AT3G46910
K10609_phos,Q9STG3,AT3G46910
K10610_Tran,B3H6I9,AT4G05420
K10610_WC,B3H6I9,AT4G05420
K10636_Tran,Q8VYC8,AT4G25230
K10636_WC,Q8VYC8,AT4G25230
K10643_Tran,Q0WQD5,AT2G28540
K10643_WC,Q0WQD5,AT2G28540
K10643_phos,Q0WQD5,AT2G28540
K10661_Tran,F4JV39,AT4G32670
K10666_Tran,Q9LN67,AT1G19310
K10684_Tran,Q8VY78,AT4G24940
K10684_WC,Q8VY78,AT4G24940
K10685_WC,F4IHI1,AT2G21470
K10685_phos,F4IHI1,AT2G21470
K10686_Tran,O65041,AT5G19180
K10686_WC,O65041,AT5G19180
K10688_Tran,P42743,AT1G45050
K10688_WC,P42743,AT1G45050
K10703_Tran,Q8VZB2,AT5G10480
K10703_WC,Q8VZB2,AT5G10480
K10712_Tran,Q1G3U6,AT1G18490
K10712_WC,Q1G3U6,AT1G18490
K10712_phos,Q1G3U6,AT1G18490
K10717_Tran,Q9ZW95,AT1G67110
K10739_Tran,Q9ZQ19,AT2G24490
K10739_WC,Q9ZQ19,AT2G24490
K10740_Tran,Q9LXK1,AT3G52630
K10740_WC,Q9LXK1,AT3G52630
K10742_Tran,F4HXR6,AT1G08840
K10743_Tran,A8MRI6,AT2G25100
K10745_Tran,F4IVV8,AT2G39440
K10746_Tran,Q94A33,AT1G18090
K10747_Tran,Q42572,AT1G08130
K10747_WC,Q42572,AT1G08130
K10747_phos,Q42572,AT1G08130
K10754_Tran,Q9C587,AT5G22010
K10754_WC,Q9C587,AT5G22010
K10755_Tran,F4HY45,AT1G21690
K10755_WC,F4HY45,AT1G21690
K10756_Tran,Q9CAQ8,AT1G77470
K10756_WC,Q9CAQ8,AT1G77470
K10757_Tran,W8PUE7,AT5G17050
K10757_WC,W8PUE7,AT5G17050
K10760_Tran,Q9C6L1,AT1G25410
K10772_Tran,F4JNY0,AT4G36050
K10773_Tran,B9DFZ0,AT1G05900
K10773_WC,B9DFZ0,AT1G05900
K10775_Tran,P35510,AT2G37040
K10775_WC,P35510,AT2G37040
K10775_phos,P35510,AT2G37040
K10777_Tran,Q9LL84,AT5G57160
K10781_Tran,Q9SJE2,AT1G08510
K10781_WC,Q9SJE2,AT1G08510
K10782_Tran,Q42561,AT3G25110
K10782_WC,Q42561,AT3G25110
K10798_Tran,Q9ZP54,AT2G31320
K10801_Tran,Q0IGK1,AT3G07930
K10802_WC,O49595,AT3G51880
K10802_phos,O49595,AT3G51880
K10803_Tran,Q24JK4,AT1G80420
K10807_Tran,Q9SJ20,AT2G21790
K10808_Tran,P50651,AT3G23580
K10838_Tran,Q8W489,AT5G16630
K10839_Tran,Q84L32,AT1G16190
K10839_WC,Q84L32,AT1G16190
K10841_Tran,Q9ZV43,AT2G18760
K10842_Tran,Q84K40,AT4G30820
K10843_Tran,Q9FUG4,AT5G41360
K10844_Tran,Q8W4M7,AT1G03190
K10845_Tran,Q6NNM0,AT1G12400
K10846_Tran,Q9ATY5,AT3G28030
K10846_phos,Q9ATY5,AT3G28030
K10848_Tran,F4JWY5,AT5G41150
K10848_phos,F4JWY5,AT5G41150
K10849_Tran,Q9MA98,AT3G05210
K10858_Tran,Q941I6,AT4G02460
K10865_Tran,Q9XGM2,AT5G54260
K10866_Tran,Q9SL02,AT2G31970
K10869_Tran,Q9SK02,AT2G28560
K10870_Tran,F4IW45,AT2G45280
K10871_Tran,A8MSF8,AT1G07745
K10875_Tran,F4I8S3,AT1G05490
K10875_WC,F4I8S3,AT1G05490
K10880_Tran,Q9FKM5,AT5G57450
K10881_Tran,F4I886,AT1G64750
K10881_WC,F4I886,AT1G64750
K10882_Tran,Q84M98,AT2G21800
K10884_Tran,Q9FQ08,AT1G16970
K10884_WC,Q9FQ08,AT1G16970
K10884_phos,Q9FQ08,AT1G16970
K10885_Tran,Q9FQ09,AT1G48050
K10885_WC,Q9FQ09,AT1G48050
K10886_Tran,Q682V0,AT3G23100
K10901_Tran,Q8L840,AT1G10930
K10901_WC,Q8L840,AT1G10930
K10950_WC,F4IU09,AT2G38960
K10956_Tran,Q8RWJ5,AT1G29310
K10956_WC,Q8RWJ5,AT1G29310
K10960_Tran,Q9CA67,AT1G74470
K10960_WC,Q9CA67,AT1G74470
K10976_Tran,Q9C7S7,AT1G72280
K11086_Tran,Q9SUN5,AT4G20440
K11086_WC,Q9SUN5,AT4G20440
K11087_Tran,Q9SSF1,AT3G07590
K11087_WC,Q9SSF1,AT3G07590
K11088_Tran,Q9LM92,AT1G20580
K11088_WC,Q9LM92,AT1G20580
K11091_Tran,Q39244,AT2G47580
K11091_WC,Q39244,AT2G47580
K11092_Tran,P43333,AT1G09760
K11092_WC,P43333,AT1G09760
K11093_Tran,Q42404,AT3G50670
K11093_WC,Q42404,AT3G50670
K11093_phos,Q42404,AT3G50670
K11094_Tran,O22922,AT2G30260
K11094_WC,O22922,AT2G30260
K11095_Tran,Q56XE4,AT4G03120
K11096_Tran,Q8RUH0,AT2G47640
K11096_WC,Q8RUH0,AT2G47640
K11097_Tran,A8MRL6,AT2G18740
K11097_WC,A8MRL6,AT2G18740
K11098_Tran,Q570S3,AT2G14285
K11099_Tran,A8MSG1,AT2G23930
K11099_WC,A8MSG1,AT2G23930
K11108_Tran,Q9C578,AT5G22100
K11108_WC,Q9C578,AT5G22100
K11128_Tran,Q8VZT0,AT3G03920
K11128_WC,Q8VZT0,AT3G03920
K11129_Tran,Q9LEY9,AT5G08180
K11129_WC,Q9LEY9,AT5G08180
K11130_Tran,F4IVE5,AT2G20490
K11130_WC,F4IVE5,AT2G20490
K11131_Tran,Q9LD90,AT3G57150
K11131_WC,Q9LD90,AT3G57150
K11131_phos,Q9LD90,AT3G57150
K11147_Tran,Q9S9W2,AT4G05530
K11147_WC,Q9S9W2,AT4G05530
K11155_Tran,Q9SLD2,AT2G19450
K11155_phos,Q9SLD2,AT2G19450
K11262_Tran,Q38970,AT1G36160
K11262_WC,Q38970,AT1G36160
K11262_phos,Q38970,AT1G36160
K11352_Tran,F4IZR4,AT3G03100
K11352_WC,F4IZR4,AT3G03100
K11353_Tran,Q8RWA7,AT1G04630
K11353_WC,Q8RWA7,AT1G04630
K11420_Tran,Q9C5P1,AT1G17770
K11420_WC,Q9C5P1,AT1G17770
K11420_phos,Q9C5P1,AT1G17770
K11423_Tran,Q945S8,AT2G44150
K11423_WC,Q945S8,AT2G44150
K11517_Tran,Q9LJH5,AT3G14130
K11517_WC,Q9LJH5,AT3G14130
K11517_phos,Q9LJH5,AT3G14130
K11583_Tran,Q84JI6,AT1G03960
K11583_WC,Q84JI6,AT1G03960
K11583_phos,Q84JI6,AT1G03960
K11584_Tran,Q8LF36,AT1G13460
K11584_WC,Q8LF36,AT1G13460
K11584_phos,Q8LF36,AT1G13460
K11599_Tran,Q94B05,AT1G67250
K11600_Tran,Q9SP08,AT3G61620
K11600_WC,Q9SP08,AT3G61620
K11717_Tran,Q93WX6,AT1G08490
K11717_WC,Q93WX6,AT1G08490
K11718_Tran,Q0WL80,AT1G71220
K11718_WC,Q0WL80,AT1G71220
K11752_Tran,F4JBI5,AT3G47390
K11752_WC,F4JBI5,AT3G47390
K11755_Tran,O82768,AT1G31860
K11755_WC,O82768,AT1G31860
K11778_Tran,Q8H0V2,AT1G11755
K11778_WC,Q8H0V2,AT1G11755
K11808_Tran,Q84TI2,AT2G37690
K11808_WC,Q84TI2,AT2G37690
K11812_Tran,O81346,AT4G39950
K11813_Tran,Q501D8,AT2G22330
K11816_Tran,O64489,AT1G04180
K11816_phos,O64489,AT1G04180
K11817_Tran,Q7G192,AT3G43600
K11817_WC,Q7G192,AT3G43600
K11818_Tran,O65782,AT4G31500
K11818_WC,O65782,AT4G31500
K11819_Tran,Q9SIV0,AT2G20610
K11819_WC,Q9SIV0,AT2G20610
K11820_Tran,W8PVB1,AT1G24100
K11820_WC,W8PVB1,AT1G24100
K11821_Tran,Q9C9D0,AT1G74100
K11821_WC,Q9C9D0,AT1G74100
K11824_Tran,Q8LPL6,AT5G22770
K11824_WC,Q8LPL6,AT5G22770
K11826_Tran,O23140,AT5G46630
K11826_WC,O23140,AT5G46630
K11826_phos,O23140,AT5G46630
K11827_Tran,Q84WL9,AT1G47830
K11827_WC,Q84WL9,AT1G47830
K11863_Tran,Q9M391,AT3G54130
K11863_WC,Q9M391,AT3G54130
K11866_Tran,Q6NKP9,AT1G10600
K11866_WC,Q6NKP9,AT1G10600
K11868_Tran,O49342,AT2G30770
K11883_Tran,Q9FLL1,AT5G41190
K11984_Tran,Q84VW3,AT3G14700
K11984_WC,Q84VW3,AT3G14700
K11984_phos,Q84VW3,AT3G14700
K11996_Tran,Q9ZNW0,AT5G55130
K11996_WC,Q9ZNW0,AT5G55130
K12115_Tran,F4KAN2,AT5G57360
K12116_Tran,Q9C9W9,AT1G68050
K12118_Tran,Q43125,AT4G08920
K12118_WC,Q43125,AT4G08920
K12119_Tran,Q96524,AT1G04400
K12119_WC,Q96524,AT1G04400
K12119_phos,Q96524,AT1G04400
K12120_Tran,P14712,AT1G09570
K12121_Tran,P14713,AT2G18790
K12121_WC,P14713,AT2G18790
K12124_Tran,Q9SQI2,AT1G22770
K12125_Tran,O82804,AT2G25930
K12126_Tran,O80536,AT1G09530
K12127_Tran,Q9LKL2,AT5G61380
K12128_Tran,Q8L500,AT2G46790
K12129_Tran,Q93WK5,AT5G02810
K12130_Tran,Q6LA42,AT5G24470
K12131_Tran,Q9LVG4,AT5G60100
K12133_WC,Q6R0H1,AT1G01060
K12134_Tran,P92973,AT2G46830
